,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3968.4613368153196,63.66315387353836,0.5697589451017906,122.1026099575226,26.95,19.0,2.25,34.25805117082712,0.0
1,3776.2091049359506,65.86798215216672,3.362876831120558,676.3623101021408,66.25,18.8,9.1,37.27196381479105,0.0
2,3493.3814170372766,48.91441177611004,0.5625943543098433,308.39711688258035,18.35,2.55,0.95,29.446049977362332,0.0
