,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3962.2044768141072,64.13500217077814,0.6472327323569976,149.3990871629728,28.8,18.7,3.05,34.527313193495516,0.0
1,3755.6950742108083,66.84881268350003,3.2568852540691124,564.8574105160158,71.75,17.6,8.4,37.79518088294635,0.0
2,3497.7788337554457,49.76659528652925,0.741139464954533,390.3805347390665,21.0,3.5,1.25,29.94357619678891,0.0
