,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3973.5910080946924,64.21996231141733,0.584528117604862,139.7470264947055,30.05,18.35,2.55,34.59002381662909,0.0
1,3773.4913113792136,66.57305203993634,3.537311543094925,724.2428504864617,65.5,19.1,8.6,37.66983571532679,0.0
2,3501.2422626819716,49.66951284177884,0.6014494427746969,299.0146889153162,20.9,2.35,0.95,29.88989179724402,0.0
