,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3970.503086783985,63.425934178247566,0.5486012226329884,123.08004410068818,29.65,17.8,2.35,34.13161560803648,0.0
1,3756.698765521912,65.93308834366246,3.678401005202113,779.936319809434,67.0,18.95,9.35,37.32058229182466,0.0
2,3506.2284976274145,48.37769208285566,0.49460248836563486,319.5400483614467,17.8,2.1,0.75,29.1700405711887,0.0
