,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3090.1103953230927,60.182099768964996,3.5525159253564307,1310.3910948521625,0.0,0.0,0.0,40.65892226298426,0.0
