,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3068.0977535278294,59.15014839904179,2.044191786547456,432.2008170630581,0.0,0.0,0.0,40.022465056989354,0.0
