,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3273.98399840774,60.980238607047006,1.422151587964732,500.48734751506424,0.0,0.0,0.0,38.947716347463306,0.0
