,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP
0,2440.906288307745,70.77882208222938,39.35886170851581,836.1174057082998,0.3131634057337935,0.3154376100101003,0.2111284294637903,44.30034355456597
1,2544.460788307746,64.9576620822294,16.77985536686117,329.7105586938262,0.38064676344011356,0.0016821825803983895,0.0,41.523261258221694
2,2497.4087883077445,72.27731583222935,27.33502364865558,592.3104607209184,0.45930052564147494,0.306369405283502,0.15077657112104784,45.327457227225885
3,2527.825788307745,71.31922133222936,20.60038578623779,245.54718239071917,0.5062646279569046,0.001134721351405864,0.0,44.707680406859026
4,2501.164288307745,69.18307283222933,18.53008248806741,217.41568358209966,0.5011641547365787,0.0006376984524906118,0.0,43.49920796245925
5,2504.809288307746,68.9943810822294,14.564541567749284,232.6525551629129,0.4845033914285839,0.19301212518212357,0.002732380473342625,43.58963254869248
6,2474.3062883077455,72.0353678322294,21.435455634900485,224.64035124671395,0.3876642343001074,0.2854882221730934,0.14490042900235806,45.0742234195559
7,2758.794788307745,81.17937783222942,23.345461204942254,678.0186797405279,0.38724912542207995,0.06693421354098217,0.0004645495371812785,50.96242209110971
8,2442.7612883077445,70.97939383222938,39.43443427350374,849.3740038481645,0.3220346442803315,0.31402459069270416,0.20921364867142508,44.385072527677984
9,2549.3712883077465,65.58195583222941,17.404695629608753,336.85922189727927,0.38574819520064374,0.0015478975246219844,0.0,41.89649470870885
10,2503.281288307745,72.37607183222934,27.668190503653108,572.4875576748649,0.45305037602512566,0.30669556856787017,0.1496281330123944,45.392474057131096
11,2526.259788307745,72.09747583222939,21.36933896085648,249.4764954728408,0.5096508827756565,0.0010370445602699487,0.0,45.15374331138124
12,2514.0177883077445,69.57311108222939,19.035250386133654,231.63756444949476,0.5004035934568973,0.0005040450618494651,0.0,43.736260572577336
13,2503.4067883077455,69.14766433222938,14.714647272429868,238.28618073864695,0.4905448857358054,0.1958001664627342,0.0029482778538863054,43.66036678033815
14,2474.544288307746,72.28834383222932,21.73246290225217,225.7695129446985,0.3875069084306071,0.28517894082460993,0.14503409053321575,45.21397841139943
15,2746.075288307745,81.04462233222938,23.19960411363788,675.7220190626635,0.39061132738150517,0.06819902192191542,0.00044511854821470105,50.86314633060997
16,2439.339788307745,71.18299233222935,40.65557761131592,802.629321958008,0.314578952098662,0.31442047244955257,0.21175698406177265,44.48770262495716
17,2538.148288307745,64.37681358222937,15.99261079366372,319.86018560668265,0.3749228291561715,0.0027957483921190384,0.0,41.19842290271149
18,2511.931288307744,73.46737308222936,29.26606219948755,601.3137572420303,0.46143900843915764,0.3109461397431526,0.15523592472873068,46.0993760598888
19,2525.6117883077445,71.38232058222935,20.408851469217907,237.89705278129117,0.5052843845006929,0.0017174860960504999,0.0,44.79659962436519
20,2501.614288307746,69.64422158222933,18.808364707220534,221.4015267677597,0.5000616554669903,0.0005095375766540624,0.0,43.80188137175781
21,2489.9872883077455,68.00156583222933,13.586770979041939,219.33708827516614,0.48115803983632965,0.19717703459343727,0.0028096002730583517,43.06576135482861
22,2472.382788307745,72.41515233222937,21.873833278876738,220.6834738551083,0.3833801389300024,0.28377995707964293,0.14387427710756573,45.26393666092835
23,2754.7427883077457,84.18562558222942,26.12381846997593,698.2592174253608,0.3996399487042189,0.07139934789684653,0.00037196055237642103,52.22225783069327
24,2439.738788307746,71.2799845822294,40.22734874125151,797.3657332405018,0.3207676529623167,0.31363233805237184,0.21114154341405306,44.525263398583
25,2534.941788307745,64.16497233222941,15.856015351232502,318.7134470520144,0.37037864720654506,0.002049351604767077,0.0,41.0596706819694
26,2510.5612883077447,73.54212108222936,29.354527515676683,587.5301468300044,0.4611169263186523,0.3135382875692539,0.1554684423513112,46.108128741510356
27,2524.7762883077453,71.50836933222932,20.56987911661556,241.74038442075067,0.507388408151808,0.0015776374755800276,0.0,44.822872006001845
28,2505.5177883077463,69.03100208222938,18.242272446108792,218.30648022319082,0.49605824952452027,0.0005116174757171113,0.0,43.447047391011765
29,2494.0412883077456,68.39087258222938,13.95561518405538,228.9173090693114,0.4843661727362396,0.19609900953062706,0.0029152969082453374,43.21544686336552
30,2470.6822883077452,72.21034333222939,21.606144120231484,214.7127414644575,0.38549953391301367,0.28361083621601024,0.14495378401541378,45.16857017218007
31,2768.7992883077463,84.70474508222941,26.839282605593834,726.3220224807695,0.3939742492345829,0.07136327009793864,0.000443399679596655,52.772811944232956
