,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP
0,4101.746911906167,342.6784371884355,899.8065411096452,5680.0840320044845,0.9900059902476063,0.9898724765469155,0.6586881158102389,189.14964219444505
1,6623.9949119061675,452.4361164384356,394.4248550591772,3224.0405428528634,0.9891841009809678,0.005556280679394471,0.0,291.36656819861423
2,5093.357411906165,305.41765043843515,391.2321317789829,1950.4494409142346,0.9759444773392749,0.9555146426928127,0.6204738328130192,186.0609248876566
3,4687.4139119061665,328.1865909384352,270.05349331328847,1184.313485416045,0.9959896726903685,0.003606038173741628,0.0,185.41857939734007
4,4692.452411906169,332.59711343843526,274.55789044456657,1194.6587412386207,0.9969416261803888,0.00212618851375537,0.0,187.61126878920393
5,6190.70041190617,399.43495843843505,336.714731954312,2796.484591637227,0.9987826630360161,0.905058663397035,0.026515597637653078,255.86775804609312
6,4443.412411906169,328.88202268843526,388.12859716232435,950.2148255299326,0.9944213484226258,0.9907462265231293,0.6516422772116663,187.40865886711126
7,10282.797411906156,653.748081938434,587.1798904338618,6898.613156947838,0.8122785039046861,0.24166093520479912,0.0023511242772401904,356.66949466537136
8,4100.461411906167,341.6093971884355,894.8459744022455,5644.999843217372,0.9885370400841144,0.9889155267100498,0.657579896712493,188.57190470121003
9,6603.368911906172,454.0699524384356,396.13944828473143,3225.829430606896,0.9891265932617216,0.006544624636396232,0.0,291.2255794074745
10,5102.049911906171,309.16346243843515,396.451187475994,1968.575680259591,0.9739134539275394,0.9511018404784732,0.6183101869168004,187.94181351335348
11,4685.009911906169,327.36428893843527,269.3432212550847,1179.9271817390284,0.996495057927564,0.003067414430299654,0.0,185.09101933326525
12,4690.508911906169,334.5172186884353,276.5475994074175,1202.3711534340014,0.996760168785299,0.0022621043263592387,0.0,188.49667614050904
13,6257.983911906168,400.98218418843516,338.2131811871917,2872.7868065355283,0.9987837870399962,0.906243818888272,0.025951651376645967,259.53975338175775
14,4451.669911906168,328.8330309384354,388.09115818857885,953.6236789662559,0.9940811983137321,0.9901683994859493,0.6506230516993874,187.60704739594422
15,10282.55791190616,622.0128286884341,555.3526220555685,6984.54347365939,0.8126229486740766,0.24217412658533188,0.002314815355205628,351.4977694052914
16,4096.090411906165,344.9297246884354,907.7707097311279,5565.812618027862,0.9911350391161386,0.9910010855960479,0.6595391539900491,189.93299294737935
17,6653.582911906171,444.97765268843534,386.6634851902974,3241.610877224334,0.9885175978060885,0.009209352604739724,0.0,289.5400952061339
18,5083.510911906166,307.9242236884351,395.40238038665234,1960.113545800523,0.9721601307951413,0.9483877126964134,0.6155203888586737,187.40566550055905
19,4662.249911906168,326.66945168843534,268.22609653691137,1161.1921086688103,0.9954297881588202,0.004540717624165137,0.0,184.2320417417464
20,4690.033411906171,333.04062493843526,274.69604340264937,1195.785432384954,0.9970881847415586,0.0024667718898107576,0.0,187.75404482175173
21,6116.686411906172,388.42279968843525,325.7300606673734,2685.156814021297,0.998494180306309,0.9095733721435412,0.02579795653177734,249.11910247932738
22,4426.043911906169,326.7254196884354,384.5625701126415,939.234959059877,0.9947925346552833,0.9920387671220225,0.6521484858115676,186.023625849789
23,9702.589911906163,610.3364276884339,543.8943991633596,6339.332951594181,0.8063349075532544,0.23831535233607112,0.002076303185019851,339.2443348040842
24,4095.093411906166,344.2804536884355,903.6012235117195,5539.302096822137,0.9912303530494883,0.9906922436609754,0.6592928935679113,189.6454901573014
25,6655.992411906169,446.76573168843555,388.4636602315887,3261.3281777202683,0.989106697662763,0.008827067744875175,0.0,290.03016271985086
26,5044.406411906169,306.0691041884352,393.0129335860185,1926.2051816007327,0.9718998322298941,0.9477202427088801,0.6149648234761906,185.31170267453706
27,4668.251411906168,325.8522936884354,267.4776410224503,1167.9548615775184,0.9955420911553284,0.0051018753337229794,0.0,184.2731402793563
28,4674.8614119061685,332.5837741884354,274.361216035534,1179.365969471071,0.9966842555112615,0.0025993928589064953,0.0,187.19293015914957
29,6158.3704119061695,389.6681906884351,326.94217772813187,2739.6741620188577,0.9984999625958841,0.9115092629627681,0.026557690461916795,251.4149734881091
30,4424.31591190617,326.94987343843536,385.2337110040087,933.9217456706465,0.9944611116888461,0.9916808067479611,0.6521820947394404,186.24963834704195
31,10157.019911906165,664.7995899384339,598.5792030372278,6775.3798086382485,0.79347850794409,0.2407143236949029,0.0020454974968372817,355.66641985724476
