,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3265.4432430485554,59.68610957308499,0.26639406154367695,100.06912347360614,0.0,0.0,0.0,38.301190295063584,0.0
