,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3252.1374309862003,52.2618457409679,0.18293397337022682,98.05671340097985,0.0,0.0,0.0,33.724856009901096,0.0
