,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP
0,3294.4865607254474,144.2695112465048,246.33859135266232,2732.85150431665,0.7392970493907018,0.7284371590446019,0.4622967412879734,84.52995128462084
1,3848.086560725443,154.98236749650485,102.39438879471294,1024.9379219811067,0.6587024068813871,0.0007874015748031496,0.0,94.59255789699255
2,4476.711560725444,151.3512987465047,548.2552692473881,17047.377878869906,0.6875981079935294,0.5618235116269898,0.3223640450619799,98.67929828201099
3,3676.7240607254453,149.5265487465045,95.89626177047741,680.1622313108242,0.7336837357649013,0.0,0.0,89.61257043239799
4,3683.3240607254456,151.50680499650497,96.96539472593183,686.2947338602571,0.8174313751837166,0.0016221261157046522,0.0,89.94380148431034
5,3869.424060725452,158.6400612465049,96.65895301354837,919.8102698106322,0.8922996878251821,0.6144834566797681,0.02160819213124236,96.3339862466726
6,3827.749060725451,154.9318612465052,579.6244851416634,8969.91395987423,0.7277631429556508,0.7589131492119412,0.47788965861738064,93.95051279851839
7,5565.899060725444,224.03375499650448,162.61159672210232,2664.126927086784,0.6104418674658009,0.15805607771482655,0.001669449081803005,125.51347756061759
8,3302.5740607254506,145.04421749650493,248.38670821917623,2938.5998475945235,0.7457441833092198,0.7425801532738291,0.46883256871689033,85.13351256040056
9,3822.586560725446,151.91303624650453,99.86145620532676,889.6540250011842,0.6180373922309406,0.00333889816360601,0.0,92.2973847119105
10,4496.8865607254465,146.47525499650482,498.2358675441043,16236.625454546836,0.7453931559030414,0.5930698145202634,0.3241281400759797,97.28429060789212
11,3659.1490607254445,141.8760549965047,88.65316696901662,654.1627872316894,0.7495924644727975,0.0008347245409015025,0.0,85.91511675440184
12,3573.536560725451,148.15390499650516,93.47844703211851,650.7569547214514,0.8509930325747184,0.0008347245409015025,0.0,87.06326948882574
13,3808.0365607254503,151.3235862465051,88.96780755607068,818.4071078789166,0.9063475546305931,0.6178525889606037,0.014001025330932131,92.40388577944009
14,3898.886560725445,154.36145499650516,576.5947048511802,9836.83111283105,0.7319254738609577,0.7559830688943514,0.47844044536169206,94.6974816600565
15,5238.586560725444,217.26659249650456,155.3380331640746,2436.3510229198055,0.6094351375308711,0.1678663914923823,0.004078976772310807,120.78273470129412
16,3291.399060725448,145.51514874650508,249.41227632712645,2821.2020062900137,0.7646444571522615,0.756959762333548,0.4791805239703969,85.21186923567095
17,3774.886560725452,149.55661749650486,96.59744389664935,864.5299848849681,0.6534062678703677,0.0057957488202121646,0.0,91.18314948403584
18,4628.461560725444,152.13757374650453,556.359504719559,18021.517267383315,0.6892438744675997,0.5649731179262025,0.32560829729338925,100.54360086061072
19,3618.399060725444,146.12051749650513,91.90376731323852,647.8518758313958,0.7773913351436765,0.0025041736227045075,0.0,86.93328796128252
20,3608.0365607254494,147.31668624650476,92.48933610036593,600.5835259896799,0.8405476235861251,0.0015748031496062992,0.0,87.16380239345253
21,3774.436560725445,151.6656612465049,89.93259902078603,773.9331759203069,0.8709677419354839,0.5839469982779699,0.021560869165144006,92.5868227002297
22,3824.21156072545,151.58408624650508,556.9956310807548,8924.410565753511,0.7268610962679641,0.7588658262458428,0.471259185256267,92.40136423623113
23,5481.91156072545,222.1292362465045,160.90361537729729,2529.171839871228,0.5918186657000393,0.1606378084208589,0.0008347245409015025,124.92361685325406
24,3302.086560725443,148.69152374650494,260.85732387269763,2877.476504316669,0.7598571516365481,0.746155666267927,0.4723134357787914,87.33671465017844
25,3827.1240607254445,152.75032374650465,99.96590416214639,860.4695410472991,0.6421463086395449,0.0032442522314093045,0.0,93.17894016160938
26,4612.311560725446,154.49325499650493,564.0977904744555,18262.39584069448,0.7372861935817191,0.5851957987722319,0.31907246986447224,101.33762595180775
27,3630.2490607254445,146.45069249650504,91.92313672711386,624.4172661374282,0.7795318731843186,0.0,0.0,87.24395898308458
28,3605.674060725449,150.65478624650513,95.82546007220273,607.5009869173632,0.8320646348742082,0.0015748031496062992,0.0,88.67303986455204
29,3861.2865607254516,155.67483624650504,94.50040696793255,906.6770676553281,0.8595213319458896,0.5958053448661155,0.022158978875553743,95.11012616873845
30,3789.974060725446,148.16233624650522,529.0365372215882,8802.158249218843,0.7188588171938849,0.7486296057734019,0.4850235957567074,90.58419403634514
31,5582.0115607254465,209.35430499650465,147.5527194892764,2670.254467555078,0.6368835016077472,0.1635678887384486,0.0007874015748031496,122.36428973452266
