,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP
0,3282.7861735130955,73.67133300146168,57.12239153058655,1105.596121993849,0.32975587450093174,0.3430165761834028,0.2154969568703745,44.33058938814921
1,3446.436173513097,67.75760175146169,23.50741747304713,389.42026489948273,0.31901047769934343,0.0008347245409015025,0.0,41.94394470118779
2,3440.498673513095,67.33756425146176,59.58960656987167,2790.5558810781213,0.43117050453158673,0.2657184546422515,0.11600962233644,42.17568942790405
3,3369.123673513095,66.34375800146177,19.412730024443015,281.72229754385785,0.4154711423181766,0.0,0.0,40.73492345982979
4,3338.423673513098,65.6356205014618,18.9545980494309,251.19176872978232,0.42052718691636487,0.0,0.0,40.393658753899246
5,3402.386173513096,71.55606425146178,19.080550431249407,309.21760893070245,0.46073388685251326,0.21390506487189936,0.004961024279310662,42.96447317780947
6,3393.998673513095,68.70093925146183,91.02906346912232,3619.0020929044795,0.2728118336859232,0.2965086167234104,0.18740026027631354,42.27713926409095
7,3633.8361735130957,76.40192675146177,21.641359750215827,601.025141369138,0.3449151544885156,0.07222536248077505,0.0015748031496062992,46.095722457417764
8,3264.123673513096,68.4922017514617,40.922427005223405,1044.1888908426836,0.27810536863606583,0.28153089795328173,0.1699656908495787,42.00444266390606
9,3441.236173513097,66.10110800146174,21.646380758505995,354.1928515301057,0.3297782694244713,0.0,0.0,40.83152472678552
10,3401.298673513097,64.21721425146171,46.911997531055526,2203.424131654915,0.4152591717628138,0.23836183665689534,0.10122119543070471,40.221206881434625
11,3395.886173513096,70.97573300146183,23.83039117170269,264.9143946822112,0.43937069223229475,0.0,0.0,43.15605764869562
12,3375.936173513097,68.66004550146171,21.158685435974235,251.48557276552674,0.4762436734341,0.0007874015748031496,0.0,41.75665550534333
13,3411.573673513096,72.58032050146173,19.801124392499645,293.2415042394289,0.4731417161177827,0.20305364584017982,0.00667779632721202,43.928793166227415
14,3351.498673513095,67.21340800146172,80.32438807400403,3239.5661732216877,0.27443208036340194,0.2871846778751988,0.17246986447228319,41.53885002240701
15,3592.7111735130975,68.94091425146182,15.097449489211668,518.5354256258736,0.29724886176499077,0.06156323531344892,0.0,43.02439240314087
16,3271.4236735130953,72.67645175146176,53.59901314642638,1079.0931879617915,0.3218864025315638,0.3330472046586831,0.21192144387627673,43.75537758381443
17,3466.136173513096,65.60650175146178,20.83472580128113,346.8237469682347,0.32411443701766285,0.0025041736227045075,0.0,40.91770136158852
18,3354.623673513095,64.09855175146171,44.768400888566546,2195.3882181781796,0.40358933334999936,0.21566915988589908,0.09241780920957501,40.505499121200664
19,3348.373673513095,69.40290175146191,21.439725644190705,288.77772290068674,0.447918782466129,0.0,0.0,41.97915496603041
20,3342.323673513096,68.5583017514617,21.341485598200567,282.458448932417,0.4286284203037585,0.0,0.0,42.08537324113452
21,3408.3986735130957,71.95719550146185,19.014637242971443,281.98999687750666,0.47184385217683866,0.20565246539508103,0.008347245409015025,43.81437186004108
22,3359.873673513095,65.24017675146163,74.44664158207219,2862.3419642367116,0.2562614643780097,0.26857097787651335,0.1573672656527283,40.67330856436903
23,3646.873673513096,75.97630175146172,20.867857896391037,593.0251413691385,0.35393822542625875,0.06726433820146438,0.0,45.72874151444298
24,3267.0486735130953,71.94765800146178,50.22639562948155,1031.913256454211,0.3175204340656994,0.3251087770956844,0.21006270293008034,43.43969357334239
25,3440.5986735130973,66.48139550146175,20.99533798525543,324.5594800321461,0.3449969220000437,0.002456850656606155,0.0,41.065946578493964
26,3353.698673513096,64.74541425146178,48.063628375623715,2634.0331153847956,0.4007644481109622,0.2474491606746152,0.10594560487952362,40.66479922822919
27,3351.998673513095,69.46827675146179,21.781908563997337,259.142079627469,0.44079875921707345,0.0025041736227045075,0.0,42.23184069258773
28,3338.7736735130957,66.41654550146168,19.82341670435124,248.63420379942227,0.4111166317201697,0.0,0.0,40.950319665332884
29,3345.4736735130964,67.7722205014617,15.223621332723154,231.41720724035986,0.4552481722096706,0.18005994242372458,0.004173622704507512,41.48091441351724
30,3389.011173513096,72.39715175146173,116.7211455675581,3390.2520929044795,0.27777725696560246,0.3149198795893418,0.1994649875777214,44.01728669565711
31,3596.123673513095,75.49068925146187,19.804217052186118,630.7195762567952,0.338303964734766,0.06721701523536602,0.0,45.5802444740591
