,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP
0,3294.4865607254474,144.2695112465048,160.3917105579434,2277.85150431665,0.5097938729572444,0.5107370551969819,0.3231212125195536,84.52995128462084
1,3848.086560725443,154.98236749650485,90.35977635932807,979.4379219811067,0.5444726724643478,0.0,0.0,94.59255789699255
2,4069.4240607254446,144.70325499650465,342.1466552192192,11868.030809552838,0.5636666843742806,0.4462305942975826,0.24837853114771338,90.68548103595585
3,3588.8865607254456,144.23431124650477,76.89284292047543,593.1345253679601,0.6098059557997123,0.0,0.0,86.02257564428729
4,3658.7740607254505,147.45701124650498,77.09926397093139,624.7928227817342,0.7268439094661779,0.0,0.0,88.17013212479284
5,3775.936560725452,154.089754996505,63.63166083876054,761.9528007838494,0.7502148350223272,0.4320310754144046,0.009922048558621324,94.09971976894359
6,3743.18656072545,143.56245499650524,335.3562671883106,8102.682829522823,0.5147426302473128,0.5423829742484193,0.378057918052397,88.40534181950984
7,5194.886560725445,177.6135549965047,92.92051169971667,2291.384098540213,0.4114301606497236,0.07931197665400339,0.0,109.41484361577844
8,3312.799060725447,146.6193549965049,171.23507686726637,2433.606295231725,0.5101501084851762,0.5040119359036714,0.3173727866654398,85.87854196214633
9,3799.5615607254463,154.11367999650486,90.5912721954696,831.8936585511756,0.5176097012725525,0.0,0.0,93.39526046470206
10,4332.149060725447,148.20222374650447,380.0657767897917,13181.13794093987,0.5528791017864899,0.4182456324845871,0.23420530280125668,96.59510579928337
11,3623.299060725448,147.4836362465054,78.49211349071629,564.5306782004627,0.6654604656685823,0.0,0.0,89.00828675221845
12,3605.049060725453,147.47781124650515,76.56159997433227,584.9724329303585,0.7583301303384551,0.0,0.0,87.65132116344721
13,3812.911560725449,158.04204874650523,67.57222661209339,844.4026904480979,0.7543969567902971,0.43494406688312537,0.012426222181325832,96.08735555510636
14,3722.236560725449,145.49644874650508,357.5659860654029,7699.520947966082,0.46463320760927423,0.5101599779159491,0.33961326620482957,89.4110097293735
15,5123.274060725444,181.37172374650487,94.19425067751845,2167.570296578718,0.4177502163974588,0.07909245067238048,0.0,109.19636692705251
16,3291.399060725448,145.51514874650508,159.13506375165335,2366.2020062900137,0.5108797663428256,0.505651150868245,0.3227123946735373,85.21186923567095
17,3774.886560725452,149.55661749650486,84.54310433023056,823.5299848849681,0.5454596115366146,0.0,0.0,91.18314948403584
18,4302.211560725444,142.0538487465047,329.3730550426689,13636.242626363462,0.5712533553324396,0.43284476752592904,0.2397644367909771,93.55807190388018
19,3706.549060725448,146.83751749650457,80.53297247214164,649.4349723430646,0.5890083632019116,0.0,0.0,88.80779324634352
20,3599.1990607254484,146.030254996505,75.94705143556278,591.5177992634767,0.7110372599446482,0.0,0.0,86.87514619883041
21,3708.6615607254494,149.7700049965053,58.84384452994412,663.1508340557402,0.7658433667798912,0.4438591878853207,0.010851419031719533,91.09495445564465
22,3769.4240607254505,149.4028737465049,373.6756296446672,8614.570774572476,0.5157040495229881,0.5480196653214675,0.3892064201490673,91.71230685105542
23,4839.899060725444,181.29042374650484,92.89631570556091,1963.3780127444368,0.5015567075920874,0.08608441891341212,0.0,106.35544749954275
24,3291.9115607254475,150.399304996505,168.5568105054124,2381.452006290001,0.6061415213340291,0.5918775386799522,0.3705112194865458,88.06830424477482
25,3824.84906072545,154.13923624650496,89.03504890034984,822.0805636568057,0.551301561707389,0.0,0.0,94.02407073447063
26,4089.4365607254435,144.30519874650463,348.9075177835293,12474.287046883144,0.558339296632741,0.4501202792055,0.242819397157993,91.2240956711034
27,3652.461560725443,151.17366749650517,83.44321154331189,600.9453872726517,0.6240433982369467,0.0,0.0,90.45365239981106
28,3633.7240607254503,143.7729674965049,73.29966294023218,610.9629183026477,0.7443671559176241,0.0,0.0,86.55654642632037
29,3639.2615607254493,148.11294249650518,57.30222305255036,653.3895823737098,0.7601003709224312,0.4535919445795486,0.009969371524719677,89.31775210572852
30,3734.1615607254516,140.74811749650516,319.7319566933556,7722.294231017745,0.4450938972270918,0.4857636743654122,0.33247932906550287,87.13855520168255
31,4833.961560725444,185.45338624650466,97.865355433093,1877.02432619492,0.47392762169036884,0.08414812088388784,0.0,108.14398115695181
