,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3262.774929068045,59.40709269428984,0.2310529539561414,105.86413418310886,0.0,0.0,0.0,38.19788530999166,0.0
