,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3257.4746740182836,57.864150025365234,0.17982259028146824,100.31403683137964,0.0,0.0,0.0,37.25266241280355,0.0
