,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,1796.8079430056446,66.35590028592381,2.8892383795014793,291.50839380620016,0.0,0.0,0.0,77.70886511548368,0.0
