9.216517233599617,11.041057372079566,9.34085987841722,7.698504681726198
25.065595239719613,30.96678544260936,31.072183365631044,23.709617714395588
19.51018855033426,20.214810206827497,16.809447445833648,14.686739865300362
22.563554296954976,35.950071015060445,25.491021930535418,24.833121582335703
19.724156296327806,32.04290454456802,19.59790587833929,12.602767615418518
6.397032308984755,8.531276569314322,5.502886624423757,5.066930080408996
21.755756604380345,24.16327817694684,16.47226761770943,13.776827316368655
17.210285382174188,19.343846013302283,16.32838365228981,12.382154961654654
29.130426815718113,46.73084599445546,35.70012551206873,48.176445860551596
28.52220112227006,33.64205550471766,25.213974486638836,23.387443938851465
14.05783646684482,18.293720539696306,15.395379954104127,8.629185088508919
9.292222436566016,14.211189890079183,6.6476507341109965,7.172060864725333
27.246347319310086,26.921577324649093,25.170809189659824,23.915143409184022
7.954165728101303,9.397306793462874,8.48923931191784,12.307628638592666
10.409100440702074,11.4570121511642,14.546039231028326,10.876502895919034
6.941292643086279,11.007492467195299,8.803933039481095,4.921552462408204
8.081747303290484,9.465577956530407,6.373531170387281,4.801871951330428
7.891395556013094,10.284743811835469,5.958568097141761,4.967930303868232
27.590690732135766,42.03962147612104,36.14152429133218,24.780636893297757
27.746665892840113,28.67383876034029,23.945748628790554,28.538748798786507
6.53372586416351,10.627027566038945,6.711783662816102,5.80734749364368
18.491245942539376,18.107828763556252,15.13012916789455,16.865766849869996
11.302928672799174,12.571183596252439,7.983135644605005,7.175261676247726
5.994741856557483,8.799279803117969,5.166468292477097,4.346976067691655
39.89650177890524,51.164502667886524,55.5262658962315,31.696065990314523
7.401407497011223,9.144311478643434,5.7639679814918185,4.4419602880543385
9.308188468731892,11.551530847425779,9.390264855622625,5.742030392445184
12.31811088792825,20.70304597171281,19.434909806153847,13.810436201474465
19.68755528404574,29.326407201126763,19.735456975206798,20.097395057496737
28.51614412430858,48.86593117866492,35.007665869687045,24.181140578960818
22.47557170511532,25.90846379339109,19.187861059311494,24.437177939315355
8.202362765842127,13.250309723786469,7.701584424698171,4.912670390084304
39.397344099833454,55.646765604456775,66.57045974840602,37.03531714858727
13.11642701307697,18.46842590666062,11.369646652467418,9.32457966619769
14.298512358985107,21.886443740698027,13.022375807060365,10.680362972655523
17.623412519819468,27.989831077098486,19.765020653216204,13.832621586210726
42.37487324073375,63.733522383204146,56.56291573227105,45.923746027705334
10.960797955033362,16.21207781296346,18.316208037339507,8.050375222358426
9.666977478576143,13.330892381391907,8.197753041437682,7.903832892173717
31.992616508401596,44.70416204082381,41.18693627542983,29.469157977263244
25.99314720976093,30.652795926472397,35.09242149634024,30.456883680177782
14.68887012667092,21.570467763966903,10.505779566821671,9.976891208742526
52.887074601755515,84.81919896122315,84.00115491773887,47.709334038717046
26.034472875367676,28.174248513071735,21.987990221396778,22.2777762513599
19.688678003808796,26.875734196559897,21.67243358814734,19.611209217524753
