,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,16918.23578924832,310.67248940202006,2.619291878252332,718.5587559865068,0.0,0.0,0.0,38.43216102421683,0.0
