,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,1831.2500568184334,72.2134660232646,4.287808143258212,294.10561371852896,0.0,0.0,0.0,84.47756679369346,0.0
