3.1926524764564905,-0.6079876503167646,-4.250716210411018,-0.7593924916815202,2.366003228635244,-4.683304500592715,-0.7176485154759568,1.4181617437489922,-1.1621676516505073
-0.45883868467606326,-0.6646621842846415,2.6995707568493446,-4.452978819036223,1.1967167615341006,-4.693366933757953,-3.569856596595609,0.3901322825072648,-5.432047011368489
-2.058407975506354,0.47754190958661336,-1.4259971303630454,0.4976983337219539,4.174191162392947,-11.119099030275711,-0.4971106126414462,-2.1432102922152882,-4.968509883076683
-5.74733930457085,0.6054487968230635,3.337486182518745,-0.6786117523043845,2.4979291882568098,-6.395653997039531,-3.704603939434742,-0.05861857706301217,-2.427140458954531
-0.8603003747740079,-0.1783452209386674,0.5391121465012161,0.7340123579080722,2.1278370690350985,-2.2462644731266064,3.1837022419951624,1.4161962314068512,-2.467637508360602
4.02032300096966,-5.7962388677589125,-0.8214465045110624,3.338725980332498,-2.1487157223451954,-6.18183857189995,-6.876032078670022,-2.510449556212427,-6.434328634251778
-0.08285959817200864,-0.6568897908984536,1.9166938140078382,-1.5613979189789857,-1.4384694705428727,-6.65704469687767,-2.682587443812201,-0.5031611939924311,-8.18045567869964
1.5419076266222749,-0.337340211941416,-1.3422931665185345,-0.4996976641121061,-2.164157021683331,-11.093336907525957,-2.036018220738746,0.7281973303959083,0.06678004841287029
-0.5260882905418787,-5.901504025879065,3.304453372987989,-3.222208937111649,1.670419663600938,-2.7384019464931213,-3.649427973476819,0.7883662069612659,-3.7661040666127055
-2.2539380230878563,5.2407855517551445,-2.6762718976860027,-3.63688392055615,4.287996851605552,-13.906601034998276,-1.3230967804755056,0.41328527452092223,-0.5187797205349458
1.262364698852716,-3.547649810096773,-4.203443359207369,1.603627661433079,1.4897145682330057,-8.43700134420812,-1.869473246416512,-0.02521401925765524,0.6721110707700826
5.336087473022729,1.5742576784779791,4.103035299103655,-2.3379770459341396,-2.0856186567725215,-10.982187662692125,-4.037528341198104,0.04707720765581207,-2.1343469434919764
-3.8645361889637604,-3.254611406013549,3.911424039553129,4.87398135557724,-4.382726762257354,-5.597202256671909,-1.3235771321247525,9.157474492263821,-8.610053915434978
7.151872935002938,4.88673398858132,0.4960159202467985,-3.2337282642888945,-0.6667174095654642,-5.102540100954144,-0.34443222631583975,5.569834054516162,-3.484125097478074
2.98067767787217,-1.175567829789917,-8.927217063979668,-0.8509334998023668,-0.940625182196527,-1.268900016889105,-1.8714739910168843,1.8190322783595037,-3.3865005079931043
1.0807749867884617,-2.59640910351799,-0.13950393729699173,-0.7977733979581566,-1.3228090843304339,-7.260388768292249,-0.6649559577482936,0.4595429507206224,-4.609596869874727
