,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3877.316920546705,8460.358791595974,9298.029356305247,7898.904801888717,0.0,0.0,0.0,204.10841635618377,1.0
