-0.5,-0.9675183638078715,0.0,-2.3561848259442737,-0.07947420668277001,0.7657707257634252,-4.825001224091207,0.0,-4.793237957729142,1.7375090505509594,-3.180817025963928,0.0
-0.5,4.648796141124719,0.0,1.278561217626232,-5.01938445137013,-1.1940031721153235,-4.678389669957672,0.0,-3.4139957550854403,1.7319074754234527,-1.9897874074764579,0.0
-0.5,-0.9177375741375532,0.0,-1.8046813124230918,0.527719382309227,-2.6963083687632534,-6.77371790874959,0.0,-1.7709935998456243,4.130721140926121,-2.9602934151026226,0.0
-0.5,-2.294633712671831,0.0,1.760069151000286,-2.2128372461593595,-2.24863806685936,-5.222369713180565,0.0,-3.3945106910828593,4.115928349338901,-1.8535296919998432,0.0
-0.5,-1.5030770422125663,0.0,0.6734851390019665,-2.6371327566024005,0.4397575912443866,2.6201430078133625,0.0,3.562999328612164,-2.6775775661872228,-5.38973407201041,0.0
-0.5,2.8526161718332887,0.0,-1.8159866989668685,-0.4328165948869891,-1.8935803453382767,-5.052126132078792,0.0,-1.067299983432355,1.6519390146445925,-0.03785622598918253,0.0
-0.5,-0.024133321753034148,0.0,-1.7214097528276762,1.8181610274102042,-0.07820357025457203,-6.089579038555136,0.0,-3.4649864397239387,3.563430170556142,0.029553299392376567,0.0
-0.5,-0.5465425133294423,0.0,-3.777023391840394,2.8078201946314514,1.3498267690277197,-7.526156293242065,0.0,-3.3919479912368824,0.5292388586487577,-0.17433441819153755,0.0
-0.5,3.016765745465178,0.0,-3.219271099387718,0.18994078770504438,2.1827443572134415,-8.528343030142942,0.0,-3.1083611034260397,0.8017368572690245,-3.8192895274372907,0.0
-0.5,2.251024716223453,0.0,-1.0699679526768042,2.5042775477162733,-0.5742972632873514,-13.427262595701599,0.0,-1.9828463341516949,-0.016842779355247466,-1.0292181262628073,0.0
-0.5,-2.8883803431189463,0.0,-2.210735180442317,3.1048895386031856,-0.15446266099926298,-6.955024358632742,0.0,-6.84388835625922,0.4386527687552495,-0.8257572905238719,0.0
-0.5,-2.087492517075391,0.0,-0.24779190352322814,-1.3953174270475301,2.4308062179351486,1.8859612184357268,0.0,4.3656367493150885,0.7597956842347428,-1.1528840931984634,0.0
-0.5,7.25049603305803,0.0,-1.6036771857974645,-1.3672912302762796,-0.4587055257136937,-0.2062507427866518,0.0,-0.5006952195026213,-0.1128197046516371,-1.49589622742782,0.0
-0.5,-2.9463019247031506,0.0,2.9939969363556678,-0.992759824818598,-6.6488232389853525,-6.467419078685026,0.0,-4.723584847415504,1.7988426197747698,-1.7343965895836098,0.0
-0.5,2.9212984151084362,0.0,0.6251055609892231,-3.8872985760463354,-5.928629802069193,-7.981468931405277,0.0,-5.089171014713435,2.9927345760957897,0.3701785323678026,0.0
-0.5,-3.4810249606121824,0.0,3.069204428194929,-0.8917758775129109,-0.575883148446128,-9.828260933431212,0.0,-1.878365956717974,-0.15479536187074214,-5.877827445571396,0.0
